SSPscen,transportPolScen,regionCat,technology,FVvehvar,subsectorL2,subsectorL1,level,target,symmyr,speed
SDP_EI,Mix2,below GDP cutoff,Liquids,Truck|light,trn_freight_road_tmp_subsectorL2,trn_freight_road,FV,1,2050,10
SDP_EI,Mix2,below GDP cutoff,BEV,Truck|heavy,trn_freight_road_tmp_subsectorL2,trn_freight_road,FV,1.5,2035,10
SDP_EI,Mix2,below GDP cutoff,FCEV,Truck|heavy,trn_freight_road_tmp_subsectorL2,trn_freight_road,FV,1.5,2035,10
SDP_EI,Mix2,below GDP cutoff,Liquids,Truck|heavy,trn_freight_road_tmp_subsectorL2,trn_freight_road,FV,1,2050,10
SDP_EI,Mix3,above GDP cutoff,,,,Cycle,S1S,1,2050,10
SDP_EI,Mix3,above GDP cutoff,,,,Domestic Aviation,S1S,0.5,2035,10
SDP_EI,Mix3,above GDP cutoff,,,,Domestic Ship,S1S,1,2050,10
SDP_EI,Mix3,above GDP cutoff,,,,Freight Rail,S1S,1,2050,10
SDP_EI,Mix3,above GDP cutoff,,,,HSR,S1S,1,2050,10
SDP_EI,Mix3,above GDP cutoff,,,,Passenger Rail,S1S,1,2050,10
SDP_EI,Mix3,above GDP cutoff,,,,trn_freight_road,S1S,0.7,2035,10
SDP_EI,Mix3,above GDP cutoff,,,,trn_pass_road,S1S,0.7,2035,10
SDP_EI,Mix3,above GDP cutoff,,,,Walk,S1S,1,2050,10
SDP_EI,Mix3,below GDP cutoff,,,,Cycle,S1S,1,2050,10
SDP_EI,Mix3,below GDP cutoff,,,,Domestic Aviation,S1S,0.5,2035,10
SDP_EI,Mix3,below GDP cutoff,,,,Domestic Ship,S1S,1,2050,10
SDP_EI,Mix3,below GDP cutoff,,,,Freight Rail,S1S,1,2050,10
SDP_EI,Mix3,below GDP cutoff,,,,HSR,S1S,1,2050,10
SDP_EI,Mix3,below GDP cutoff,,,,Passenger Rail,S1S,1,2050,10
SDP_EI,Mix3,below GDP cutoff,,,,trn_freight_road,S1S,0.7,2035,10
SDP_EI,Mix3,below GDP cutoff,,,,trn_pass_road,S1S,0.7,2035,10
SDP_EI,Mix3,below GDP cutoff,,,,Walk,S1S,1,2050,10
SDP_EI,Mix3,above GDP cutoff,,,Bus,trn_pass_road,S2S1,1,2050,10
SDP_EI,Mix3,above GDP cutoff,,,trn_pass_road_LDV,trn_pass_road,S2S1,0.7,2035,10
SDP_EI,Mix3,below GDP cutoff,,,Bus,trn_pass_road,S2S1,1,2050,10
SDP_EI,Mix3,below GDP cutoff,,,trn_pass_road_LDV,trn_pass_road,S2S1,0.7,2035,10
SDP_EI,Mix3,above GDP cutoff,BEV,Bus,Bus,trn_pass_road,FV,4,2035,10
SDP_EI,Mix3,above GDP cutoff,FCEV,Bus,Bus,trn_pass_road,FV,4,2035,10
SDP_EI,Mix3,above GDP cutoff,Liquids,Bus,Bus,trn_pass_road,FV,1,2050,10
SDP_EI,Mix3,above GDP cutoff,Hydrogen,Aviation,Domestic Aviation_tmp_subsectorL2,Domestic Aviation,FV,1,2050,10
SDP_EI,Mix3,above GDP cutoff,Liquids,Aviation,Domestic Aviation_tmp_subsectorL2,Domestic Aviation,FV,1,2050,10
SDP_EI,Mix3,above GDP cutoff,Liquids,Ship,Domestic Ship_tmp_subsectorL2,Domestic Ship,FV,1,2050,10
SDP_EI,Mix3,above GDP cutoff,Electric,Rail,Freight Rail_tmp_subsectorL2,Freight Rail,FV,1,2050,10
SDP_EI,Mix3,above GDP cutoff,Liquids,Rail,Freight Rail_tmp_subsectorL2,Freight Rail,FV,1,2050,10
SDP_EI,Mix3,above GDP cutoff,Electric,Rail,HSR_tmp_subsectorL2,HSR,FV,1,2050,10
SDP_EI,Mix3,above GDP cutoff,Liquids,Aviation,International Aviation_tmp_subsectorL2,International Aviation,FV,1,2050,10
SDP_EI,Mix3,above GDP cutoff,Liquids,Ship,International Ship_tmp_subsectorL2,International Ship,FV,1,2050,10
SDP_EI,Mix3,above GDP cutoff,BEV,LDV|2W,trn_pass_road_LDV,trn_pass_road,FV,1,2050,10
SDP_EI,Mix3,above GDP cutoff,Liquids,LDV|2W,trn_pass_road_LDV,trn_pass_road,FV,1,2050,10
SDP_EI,Mix3,above GDP cutoff,Electric,Rail,Passenger Rail_tmp_subsectorL2,Passenger Rail,FV,1,2050,10
SDP_EI,Mix3,above GDP cutoff,Liquids,Rail,Passenger Rail_tmp_subsectorL2,Passenger Rail,FV,1,2050,10
SDP_EI,Mix3,above GDP cutoff,BEV,Truck|light,trn_freight_road_tmp_subsectorL2,trn_freight_road,FV,4,2035,10
SDP_EI,Mix3,above GDP cutoff,FCEV,Truck|light,trn_freight_road_tmp_subsectorL2,trn_freight_road,FV,4,2035,10
SDP_EI,Mix3,above GDP cutoff,Liquids,Truck|light,trn_freight_road_tmp_subsectorL2,trn_freight_road,FV,1,2050,10
SDP_EI,Mix3,above GDP cutoff,BEV,Truck|heavy,trn_freight_road_tmp_subsectorL2,trn_freight_road,FV,7,2035,10
SDP_EI,Mix3,above GDP cutoff,FCEV,Truck|heavy,trn_freight_road_tmp_subsectorL2,trn_freight_road,FV,20,2035,10
SDP_EI,Mix3,above GDP cutoff,Liquids,Truck|heavy,trn_freight_road_tmp_subsectorL2,trn_freight_road,FV,1,2050,10
SDP_EI,Mix3,below GDP cutoff,BEV,Bus,Bus,trn_pass_road,FV,3.5,2035,10
SDP_EI,Mix3,below GDP cutoff,FCEV,Bus,Bus,trn_pass_road,FV,3.5,2035,10
SDP_EI,Mix3,below GDP cutoff,Liquids,Bus,Bus,trn_pass_road,FV,1,2050,10
SDP_EI,Mix3,below GDP cutoff,Hydrogen,Aviation,Domestic Aviation_tmp_subsectorL2,Domestic Aviation,FV,1,2050,10
SDP_EI,Mix3,below GDP cutoff,Liquids,Aviation,Domestic Aviation_tmp_subsectorL2,Domestic Aviation,FV,1,2050,10
SDP_EI,Mix3,below GDP cutoff,Liquids,Ship,Domestic Ship_tmp_subsectorL2,Domestic Ship,FV,1,2050,10
SDP_EI,Mix3,below GDP cutoff,Electric,Rail,Freight Rail_tmp_subsectorL2,Freight Rail,FV,1,2050,10
SDP_EI,Mix3,below GDP cutoff,Liquids,Rail,Freight Rail_tmp_subsectorL2,Freight Rail,FV,1,2050,10
SDP_EI,Mix3,below GDP cutoff,Electric,Rail,HSR_tmp_subsectorL2,HSR,FV,1,2050,10
SDP_EI,Mix3,below GDP cutoff,Liquids,Aviation,International Aviation_tmp_subsectorL2,International Aviation,FV,1,2050,10
SDP_EI,Mix3,below GDP cutoff,Liquids,Ship,International Ship_tmp_subsectorL2,International Ship,FV,1,2050,10
SDP_EI,Mix3,below GDP cutoff,BEV,LDV|2W,trn_pass_road_LDV,trn_pass_road,FV,1,2050,10
SDP_EI,Mix3,below GDP cutoff,Liquids,LDV|2W,trn_pass_road_LDV,trn_pass_road,FV,1,2050,10
SDP_EI,Mix3,below GDP cutoff,Electric,Rail,Passenger Rail_tmp_subsectorL2,Passenger Rail,FV,1,2050,10
SDP_EI,Mix3,below GDP cutoff,Liquids,Rail,Passenger Rail_tmp_subsectorL2,Passenger Rail,FV,1,2050,10
SDP_EI,Mix3,below GDP cutoff,BEV,Truck|light,trn_freight_road_tmp_subsectorL2,trn_freight_road,FV,3.5,2035,10
SDP_EI,Mix3,below GDP cutoff,FCEV,Truck|light,trn_freight_road_tmp_subsectorL2,trn_freight_road,FV,3.5,2035,10
SDP_EI,Mix3,below GDP cutoff,Liquids,Truck|light,trn_freight_road_tmp_subsectorL2,trn_freight_road,FV,1,2050,10
SDP_EI,Mix3,below GDP cutoff,BEV,Truck|heavy,trn_freight_road_tmp_subsectorL2,trn_freight_road,FV,5,2035,10
SDP_EI,Mix3,below GDP cutoff,FCEV,Truck|heavy,trn_freight_road_tmp_subsectorL2,trn_freight_road,FV,17,2035,10
SDP_EI,Mix3,below GDP cutoff,Liquids,Truck|heavy,trn_freight_road_tmp_subsectorL2,trn_freight_road,FV,1,2050,10
SDP_EI,Mix4,above GDP cutoff,,,,Cycle,S1S,1,2050,10
SDP_EI,Mix4,above GDP cutoff,,,,Domestic Aviation,S1S,0.25,2035,10
SDP_EI,Mix4,above GDP cutoff,,,,Domestic Ship,S1S,1,2050,10
SDP_EI,Mix4,above GDP cutoff,,,,Freight Rail,S1S,1,2050,10
SDP_EI,Mix4,above GDP cutoff,,,,HSR,S1S,1,2050,10
SDP_EI,Mix4,above GDP cutoff,,,,Passenger Rail,S1S,1,2050,10
SDP_EI,Mix4,above GDP cutoff,,,,trn_freight_road,S1S,0.5,2035,10
SDP_EI,Mix4,above GDP cutoff,,,,trn_pass_road,S1S,0.5,2035,10
SDP_EI,Mix4,above GDP cutoff,,,,Walk,S1S,1,2050,10
SDP_EI,Mix4,below GDP cutoff,,,,Cycle,S1S,1,2050,10
SDP_EI,Mix4,below GDP cutoff,,,,Domestic Aviation,S1S,0.25,2035,10
SDP_EI,Mix4,below GDP cutoff,,,,Domestic Ship,S1S,1,2050,10
SDP_EI,Mix4,below GDP cutoff,,,,Freight Rail,S1S,1,2050,10
SDP_EI,Mix4,below GDP cutoff,,,,HSR,S1S,1,2050,10
SDP_EI,Mix4,below GDP cutoff,,,,Passenger Rail,S1S,1,2050,10
SDP_EI,Mix4,below GDP cutoff,,,,trn_freight_road,S1S,0.5,2035,10
SDP_EI,Mix4,below GDP cutoff,,,,trn_pass_road,S1S,0.5,2035,10
SDP_EI,Mix4,below GDP cutoff,,,,Walk,S1S,1,2050,10
SDP_EI,Mix4,above GDP cutoff,,,Bus,trn_pass_road,S2S1,1,2050,10
SDP_EI,Mix4,above GDP cutoff,,,trn_pass_road_LDV,trn_pass_road,S2S1,0.5,2035,10
SDP_EI,Mix4,below GDP cutoff,,,Bus,trn_pass_road,S2S1,1,2050,10
SDP_EI,Mix4,below GDP cutoff,,,trn_pass_road_LDV,trn_pass_road,S2S1,0.5,2035,10
SDP_EI,Mix4,above GDP cutoff,BEV,Bus,Bus,trn_pass_road,FV,6,2035,10
SDP_EI,Mix4,above GDP cutoff,FCEV,Bus,Bus,trn_pass_road,FV,6,2035,10
SDP_EI,Mix4,above GDP cutoff,Liquids,Bus,Bus,trn_pass_road,FV,1,2050,10
SDP_EI,Mix4,above GDP cutoff,Hydrogen,Aviation,Domestic Aviation_tmp_subsectorL2,Domestic Aviation,FV,1,2050,10
SDP_EI,Mix4,above GDP cutoff,Liquids,Aviation,Domestic Aviation_tmp_subsectorL2,Domestic Aviation,FV,1,2050,10
SDP_EI,Mix4,above GDP cutoff,Liquids,Ship,Domestic Ship_tmp_subsectorL2,Domestic Ship,FV,1,2050,10
SDP_EI,Mix4,above GDP cutoff,Electric,Rail,Freight Rail_tmp_subsectorL2,Freight Rail,FV,1,2050,10
SDP_EI,Mix4,above GDP cutoff,Liquids,Rail,Freight Rail_tmp_subsectorL2,Freight Rail,FV,1,2050,10
SDP_EI,Mix4,above GDP cutoff,Electric,Rail,HSR_tmp_subsectorL2,HSR,FV,1,2050,10
SDP_EI,Mix4,above GDP cutoff,Liquids,Aviation,International Aviation_tmp_subsectorL2,International Aviation,FV,1,2050,10
SDP_EI,Mix4,above GDP cutoff,Liquids,Ship,International Ship_tmp_subsectorL2,International Ship,FV,1,2050,10
SDP_EI,Mix4,above GDP cutoff,BEV,LDV|2W,trn_pass_road_LDV,trn_pass_road,FV,1,2050,10
SDP_EI,Mix4,above GDP cutoff,Liquids,LDV|2W,trn_pass_road_LDV,trn_pass_road,FV,1,2050,10
SDP_EI,Mix4,above GDP cutoff,Electric,Rail,Passenger Rail_tmp_subsectorL2,Passenger Rail,FV,1,2050,10
SDP_EI,Mix4,above GDP cutoff,Liquids,Rail,Passenger Rail_tmp_subsectorL2,Passenger Rail,FV,1,2050,10
SDP_EI,Mix4,above GDP cutoff,BEV,Truck|light,trn_freight_road_tmp_subsectorL2,trn_freight_road,FV,6,2035,10
SDP_EI,Mix4,above GDP cutoff,FCEV,Truck|light,trn_freight_road_tmp_subsectorL2,trn_freight_road,FV,6,2035,10
SDP_EI,Mix4,above GDP cutoff,Liquids,Truck|light,trn_freight_road_tmp_subsectorL2,trn_freight_road,FV,1,2050,10
SDP_EI,Mix4,above GDP cutoff,BEV,Truck|heavy,trn_freight_road_tmp_subsectorL2,trn_freight_road,FV,20,2035,10
SDP_EI,Mix4,above GDP cutoff,FCEV,Truck|heavy,trn_freight_road_tmp_subsectorL2,trn_freight_road,FV,100,2035,10
SDP_EI,Mix4,above GDP cutoff,Liquids,Truck|heavy,trn_freight_road_tmp_subsectorL2,trn_freight_road,FV,1,2050,10
SDP_EI,Mix4,below GDP cutoff,BEV,Bus,Bus,trn_pass_road,FV,5,2035,10
SDP_EI,Mix4,below GDP cutoff,FCEV,Bus,Bus,trn_pass_road,FV,5,2035,10
SDP_EI,Mix4,below GDP cutoff,Liquids,Bus,Bus,trn_pass_road,FV,1,2050,10
SDP_EI,Mix4,below GDP cutoff,Hydrogen,Aviation,Domestic Aviation_tmp_subsectorL2,Domestic Aviation,FV,1,2050,10
SDP_EI,Mix4,below GDP cutoff,Liquids,Aviation,Domestic Aviation_tmp_subsectorL2,Domestic Aviation,FV,1,2050,10
SDP_EI,Mix4,below GDP cutoff,Liquids,Ship,Domestic Ship_tmp_subsectorL2,Domestic Ship,FV,1,2050,10
SDP_EI,Mix4,below GDP cutoff,Electric,Rail,Freight Rail_tmp_subsectorL2,Freight Rail,FV,1,2050,10
SDP_EI,Mix4,below GDP cutoff,Liquids,Rail,Freight Rail_tmp_subsectorL2,Freight Rail,FV,1,2050,10
SDP_EI,Mix4,below GDP cutoff,Electric,Rail,HSR_tmp_subsectorL2,HSR,FV,1,2050,10
SDP_EI,Mix4,below GDP cutoff,Liquids,Aviation,International Aviation_tmp_subsectorL2,International Aviation,FV,1,2050,10
SDP_EI,Mix4,below GDP cutoff,Liquids,Ship,International Ship_tmp_subsectorL2,International Ship,FV,1,2050,10
SDP_EI,Mix4,below GDP cutoff,BEV,LDV|2W,trn_pass_road_LDV,trn_pass_road,FV,1,2050,10
SDP_EI,Mix4,below GDP cutoff,Liquids,LDV|2W,trn_pass_road_LDV,trn_pass_road,FV,1,2050,10
SDP_EI,Mix4,below GDP cutoff,Electric,Rail,Passenger Rail_tmp_subsectorL2,Passenger Rail,FV,1,2050,10
SDP_EI,Mix4,below GDP cutoff,Liquids,Rail,Passenger Rail_tmp_subsectorL2,Passenger Rail,FV,1,2050,10
SDP_EI,Mix4,below GDP cutoff,BEV,Truck|light,trn_freight_road_tmp_subsectorL2,trn_freight_road,FV,5,2035,10
SDP_EI,Mix4,below GDP cutoff,FCEV,Truck|light,trn_freight_road_tmp_subsectorL2,trn_freight_road,FV,5,2035,10
SDP_EI,Mix4,below GDP cutoff,Liquids,Truck|light,trn_freight_road_tmp_subsectorL2,trn_freight_road,FV,1,2050,10
SDP_EI,Mix4,below GDP cutoff,BEV,Truck|heavy,trn_freight_road_tmp_subsectorL2,trn_freight_road,FV,17,2035,10
SDP_EI,Mix4,below GDP cutoff,FCEV,Truck|heavy,trn_freight_road_tmp_subsectorL2,trn_freight_road,FV,85,2035,10
SDP_EI,Mix4,below GDP cutoff,Liquids,Truck|heavy,trn_freight_road_tmp_subsectorL2,trn_freight_road,FV,1,2050,10
SDP_MC,Mix2,above GDP cutoff,,,,Cycle,S1S,1,2050,10
SDP_MC,Mix2,above GDP cutoff,,,,Domestic Aviation,S1S,0.75,2035,10
SDP_MC,Mix2,above GDP cutoff,,,,Domestic Ship,S1S,1,2050,10
SDP_MC,Mix2,above GDP cutoff,,,,Freight Rail,S1S,1,2050,10
SDP_MC,Mix2,above GDP cutoff,,,,HSR,S1S,1,2050,10
SDP_MC,Mix2,above GDP cutoff,,,,Passenger Rail,S1S,1,2050,10
SDP_MC,Mix2,above GDP cutoff,,,,trn_freight_road,S1S,0.9,2035,10
SDP_MC,Mix2,above GDP cutoff,,,,trn_pass_road,S1S,0.9,2035,10
SDP_MC,Mix2,above GDP cutoff,,,,Walk,S1S,1,2050,10
SDP_MC,Mix2,below GDP cutoff,,,,Cycle,S1S,1,2050,10
SDP_MC,Mix2,below GDP cutoff,,,,Domestic Aviation,S1S,0.75,2035,10
SDP_MC,Mix2,below GDP cutoff,,,,Domestic Ship,S1S,1,2050,10
SDP_MC,Mix2,below GDP cutoff,,,,Freight Rail,S1S,1,2050,10
SDP_MC,Mix2,below GDP cutoff,,,,HSR,S1S,1,2050,10
SDP_MC,Mix2,below GDP cutoff,,,,Passenger Rail,S1S,1,2050,10
SDP_MC,Mix2,below GDP cutoff,,,,trn_freight_road,S1S,0.9,2035,10
SDP_MC,Mix2,below GDP cutoff,,,,trn_pass_road,S1S,0.9,2035,10
SDP_MC,Mix2,below GDP cutoff,,,,Walk,S1S,1,2050,10
SDP_MC,Mix2,above GDP cutoff,,,Bus,trn_pass_road,S2S1,1,2050,10
SDP_MC,Mix2,above GDP cutoff,,,trn_pass_road_LDV,trn_pass_road,S2S1,0.9,2035,10
SDP_MC,Mix2,below GDP cutoff,,,Bus,trn_pass_road,S2S1,1,2050,10
SDP_MC,Mix2,below GDP cutoff,,,trn_pass_road_LDV,trn_pass_road,S2S1,0.9,2035,10
SDP_MC,Mix2,above GDP cutoff,BEV,Bus,Bus,trn_pass_road,FV,2,2035,10
SDP_MC,Mix2,above GDP cutoff,FCEV,Bus,Bus,trn_pass_road,FV,2,2035,10
SDP_MC,Mix2,above GDP cutoff,Liquids,Bus,Bus,trn_pass_road,FV,1,2050,10
SDP_MC,Mix2,above GDP cutoff,Hydrogen,Aviation,Domestic Aviation_tmp_subsectorL2,Domestic Aviation,FV,1,2050,10
SDP_MC,Mix2,above GDP cutoff,Liquids,Aviation,Domestic Aviation_tmp_subsectorL2,Domestic Aviation,FV,1,2050,10
SDP_MC,Mix2,above GDP cutoff,Liquids,Ship,Domestic Ship_tmp_subsectorL2,Domestic Ship,FV,1,2050,10
SDP_MC,Mix2,above GDP cutoff,Electric,Rail,Freight Rail_tmp_subsectorL2,Freight Rail,FV,1,2050,10
SDP_MC,Mix2,above GDP cutoff,Liquids,Rail,Freight Rail_tmp_subsectorL2,Freight Rail,FV,1,2050,10
SDP_MC,Mix2,above GDP cutoff,Electric,Rail,HSR_tmp_subsectorL2,HSR,FV,1,2050,10
SDP_MC,Mix2,above GDP cutoff,Liquids,Aviation,International Aviation_tmp_subsectorL2,International Aviation,FV,1,2050,10
SDP_MC,Mix2,above GDP cutoff,Liquids,Ship,International Ship_tmp_subsectorL2,International Ship,FV,1,2050,10
SDP_MC,Mix2,above GDP cutoff,BEV,LDV|2W,trn_pass_road_LDV,trn_pass_road,FV,1,2050,10
SDP_MC,Mix2,above GDP cutoff,Liquids,LDV|2W,trn_pass_road_LDV,trn_pass_road,FV,1,2050,10
SDP_MC,Mix2,above GDP cutoff,Electric,Rail,Passenger Rail_tmp_subsectorL2,Passenger Rail,FV,1,2050,10
SDP_MC,Mix2,above GDP cutoff,Liquids,Rail,Passenger Rail_tmp_subsectorL2,Passenger Rail,FV,1,2050,10
SDP_MC,Mix2,above GDP cutoff,BEV,Truck|light,trn_freight_road_tmp_subsectorL2,trn_freight_road,FV,2,2035,10
SDP_MC,Mix2,above GDP cutoff,FCEV,Truck|light,trn_freight_road_tmp_subsectorL2,trn_freight_road,FV,2,2035,10
SDP_MC,Mix2,above GDP cutoff,Liquids,Truck|light,trn_freight_road_tmp_subsectorL2,trn_freight_road,FV,1,2050,10
SDP_MC,Mix2,above GDP cutoff,BEV,Truck|heavy,trn_freight_road_tmp_subsectorL2,trn_freight_road,FV,2,2035,10
SDP_MC,Mix2,above GDP cutoff,FCEV,Truck|heavy,trn_freight_road_tmp_subsectorL2,trn_freight_road,FV,2,2035,10
SDP_MC,Mix2,above GDP cutoff,Liquids,Truck|heavy,trn_freight_road_tmp_subsectorL2,trn_freight_road,FV,1,2050,10
SDP_MC,Mix2,below GDP cutoff,BEV,Bus,Bus,trn_pass_road,FV,1.5,2035,10
SDP_MC,Mix2,below GDP cutoff,FCEV,Bus,Bus,trn_pass_road,FV,1.5,2035,10
SDP_MC,Mix2,below GDP cutoff,Liquids,Bus,Bus,trn_pass_road,FV,1,2050,10
SDP_MC,Mix2,below GDP cutoff,Hydrogen,Aviation,Domestic Aviation_tmp_subsectorL2,Domestic Aviation,FV,1,2050,10
SDP_MC,Mix2,below GDP cutoff,Liquids,Aviation,Domestic Aviation_tmp_subsectorL2,Domestic Aviation,FV,1,2050,10
SDP_MC,Mix2,below GDP cutoff,Liquids,Ship,Domestic Ship_tmp_subsectorL2,Domestic Ship,FV,1,2050,10
SDP_MC,Mix2,below GDP cutoff,Electric,Rail,Freight Rail_tmp_subsectorL2,Freight Rail,FV,1,2050,10
SDP_MC,Mix2,below GDP cutoff,Liquids,Rail,Freight Rail_tmp_subsectorL2,Freight Rail,FV,1,2050,10
SDP_MC,Mix2,below GDP cutoff,Electric,Rail,HSR_tmp_subsectorL2,HSR,FV,1,2050,10
SDP_MC,Mix2,below GDP cutoff,Liquids,Aviation,International Aviation_tmp_subsectorL2,International Aviation,FV,1,2050,10
SDP_MC,Mix2,below GDP cutoff,Liquids,Ship,International Ship_tmp_subsectorL2,International Ship,FV,1,2050,10
SDP_MC,Mix2,below GDP cutoff,BEV,LDV|2W,trn_pass_road_LDV,trn_pass_road,FV,1,2050,10
SDP_MC,Mix2,below GDP cutoff,Liquids,LDV|2W,trn_pass_road_LDV,trn_pass_road,FV,1,2050,10
SDP_MC,Mix2,below GDP cutoff,Electric,Rail,Passenger Rail_tmp_subsectorL2,Passenger Rail,FV,1,2050,10
SDP_MC,Mix2,below GDP cutoff,Liquids,Rail,Passenger Rail_tmp_subsectorL2,Passenger Rail,FV,1,2050,10
SDP_MC,Mix2,below GDP cutoff,BEV,Truck|light,trn_freight_road_tmp_subsectorL2,trn_freight_road,FV,1.5,2035,10
SDP_MC,Mix2,below GDP cutoff,FCEV,Truck|light,trn_freight_road_tmp_subsectorL2,trn_freight_road,FV,1.5,2035,10
SDP_MC,Mix2,below GDP cutoff,Liquids,Truck|light,trn_freight_road_tmp_subsectorL2,trn_freight_road,FV,1,2050,10
SDP_MC,Mix2,below GDP cutoff,BEV,Truck|heavy,trn_freight_road_tmp_subsectorL2,trn_freight_road,FV,1.5,2035,10
SDP_MC,Mix2,below GDP cutoff,FCEV,Truck|heavy,trn_freight_road_tmp_subsectorL2,trn_freight_road,FV,1.5,2035,10
SDP_MC,Mix2,below GDP cutoff,Liquids,Truck|heavy,trn_freight_road_tmp_subsectorL2,trn_freight_road,FV,1,2050,10
SDP_MC,Mix3,above GDP cutoff,,,,Cycle,S1S,1,2050,10
SDP_MC,Mix3,above GDP cutoff,,,,Domestic Aviation,S1S,0.5,2035,10
SDP_MC,Mix3,above GDP cutoff,,,,Domestic Ship,S1S,1,2050,10
SDP_MC,Mix3,above GDP cutoff,,,,Freight Rail,S1S,1,2050,10
SDP_MC,Mix3,above GDP cutoff,,,,HSR,S1S,1,2050,10
SDP_MC,Mix3,above GDP cutoff,,,,Passenger Rail,S1S,1,2050,10
SDP_MC,Mix3,above GDP cutoff,,,,trn_freight_road,S1S,0.7,2035,10
SDP_MC,Mix3,above GDP cutoff,,,,trn_pass_road,S1S,0.7,2035,10
SDP_MC,Mix3,above GDP cutoff,,,,Walk,S1S,1,2050,10
SDP_MC,Mix3,below GDP cutoff,,,,Cycle,S1S,1,2050,10
SDP_MC,Mix3,below GDP cutoff,,,,Domestic Aviation,S1S,0.5,2035,10
SDP_MC,Mix3,below GDP cutoff,,,,Domestic Ship,S1S,1,2050,10
SDP_MC,Mix3,below GDP cutoff,,,,Freight Rail,S1S,1,2050,10
SDP_MC,Mix3,below GDP cutoff,,,,HSR,S1S,1,2050,10
SDP_MC,Mix3,below GDP cutoff,,,,Passenger Rail,S1S,1,2050,10
SDP_MC,Mix3,below GDP cutoff,,,,trn_freight_road,S1S,0.7,2035,10
SDP_MC,Mix3,below GDP cutoff,,,,trn_pass_road,S1S,0.7,2035,10
SDP_MC,Mix3,below GDP cutoff,,,,Walk,S1S,1,2050,10
SDP_MC,Mix3,above GDP cutoff,,,Bus,trn_pass_road,S2S1,1,2050,10
SDP_MC,Mix3,above GDP cutoff,,,trn_pass_road_LDV,trn_pass_road,S2S1,0.7,2035,10
SDP_MC,Mix3,below GDP cutoff,,,Bus,trn_pass_road,S2S1,1,2050,10
SDP_MC,Mix3,below GDP cutoff,,,trn_pass_road_LDV,trn_pass_road,S2S1,0.7,2035,10
SDP_MC,Mix3,above GDP cutoff,BEV,Bus,Bus,trn_pass_road,FV,4,2035,10
SDP_MC,Mix3,above GDP cutoff,FCEV,Bus,Bus,trn_pass_road,FV,4,2035,10
SDP_MC,Mix3,above GDP cutoff,Liquids,Bus,Bus,trn_pass_road,FV,1,2050,10
SDP_MC,Mix3,above GDP cutoff,Hydrogen,Aviation,Domestic Aviation_tmp_subsectorL2,Domestic Aviation,FV,1,2050,10
SDP_MC,Mix3,above GDP cutoff,Liquids,Aviation,Domestic Aviation_tmp_subsectorL2,Domestic Aviation,FV,1,2050,10
SDP_MC,Mix3,above GDP cutoff,Liquids,Ship,Domestic Ship_tmp_subsectorL2,Domestic Ship,FV,1,2050,10
SDP_MC,Mix3,above GDP cutoff,Electric,Rail,Freight Rail_tmp_subsectorL2,Freight Rail,FV,1,2050,10
SDP_MC,Mix3,above GDP cutoff,Liquids,Rail,Freight Rail_tmp_subsectorL2,Freight Rail,FV,1,2050,10
SDP_MC,Mix3,above GDP cutoff,Electric,Rail,HSR_tmp_subsectorL2,HSR,FV,1,2050,10
SDP_MC,Mix3,above GDP cutoff,Liquids,Aviation,International Aviation_tmp_subsectorL2,International Aviation,FV,1,2050,10
SDP_MC,Mix3,above GDP cutoff,Liquids,Ship,International Ship_tmp_subsectorL2,International Ship,FV,1,2050,10
SDP_MC,Mix3,above GDP cutoff,BEV,LDV|2W,trn_pass_road_LDV,trn_pass_road,FV,1,2050,10
SDP_MC,Mix3,above GDP cutoff,Liquids,LDV|2W,trn_pass_road_LDV,trn_pass_road,FV,1,2050,10
SDP_MC,Mix3,above GDP cutoff,Electric,Rail,Passenger Rail_tmp_subsectorL2,Passenger Rail,FV,1,2050,10
SDP_MC,Mix3,above GDP cutoff,Liquids,Rail,Passenger Rail_tmp_subsectorL2,Passenger Rail,FV,1,2050,10
SDP_MC,Mix3,above GDP cutoff,BEV,Truck|light,trn_freight_road_tmp_subsectorL2,trn_freight_road,FV,4,2035,10
SDP_MC,Mix3,above GDP cutoff,FCEV,Truck|light,trn_freight_road_tmp_subsectorL2,trn_freight_road,FV,4,2035,10
SDP_MC,Mix3,above GDP cutoff,Liquids,Truck|light,trn_freight_road_tmp_subsectorL2,trn_freight_road,FV,1,2050,10
SDP_MC,Mix3,above GDP cutoff,BEV,Truck|heavy,trn_freight_road_tmp_subsectorL2,trn_freight_road,FV,7,2035,10
SDP_MC,Mix3,above GDP cutoff,FCEV,Truck|heavy,trn_freight_road_tmp_subsectorL2,trn_freight_road,FV,20,2035,10
SDP_MC,Mix3,above GDP cutoff,Liquids,Truck|heavy,trn_freight_road_tmp_subsectorL2,trn_freight_road,FV,1,2050,10
SDP_MC,Mix3,below GDP cutoff,BEV,Bus,Bus,trn_pass_road,FV,3.5,2035,10
SDP_MC,Mix3,below GDP cutoff,FCEV,Bus,Bus,trn_pass_road,FV,3.5,2035,10
SDP_MC,Mix3,below GDP cutoff,Liquids,Bus,Bus,trn_pass_road,FV,1,2050,10
SDP_MC,Mix3,below GDP cutoff,Hydrogen,Aviation,Domestic Aviation_tmp_subsectorL2,Domestic Aviation,FV,1,2050,10
