year,ISO,ISO_No,Name,PWC_Lat,PWC_Lon,Pop,Density,Area,PWD_A,PWD_G,PWD_M,PWD_P1,PWD_P2,PWD_P3,PWD_P4,PWD_P5,PWD_P6,PWD_P7,PWD_P8,PWD_P9,PWD_P10,PWD_P11,PWD_P12,PWD_P13,PWD_P14,PWD_P15,PWD_P16,PWD_P17,PWD_P18,PWD_P19,PWD_P20,PWD_P21,PWD_P22,PWD_P23,PWD_P24,PWD_P25,PWD_P26,PWD_P27,PWD_P28,PWD_P29,PWD_P30,PWD_P31,PWD_P32,PWD_P33,PWD_P34,PWD_P35,PWD_P36,PWD_P37,PWD_P38,PWD_P39,PWD_P40,PWD_P41,PWD_P42,PWD_P43,PWD_P44,PWD_P45,PWD_P46,PWD_P47,PWD_P48,PWD_P49,PWD_P50,PWD_P51,PWD_P52,PWD_P53,PWD_P54,PWD_P55,PWD_P56,PWD_P57,PWD_P58,PWD_P59,PWD_P60,PWD_P61,PWD_P62,PWD_P63,PWD_P64,PWD_P65,PWD_P66,PWD_P67,PWD_P68,PWD_P69,PWD_P70,PWD_P71,PWD_P72,PWD_P73,PWD_P74,PWD_P75,PWD_P76,PWD_P77,PWD_P78,PWD_P79,PWD_P80,PWD_P81,PWD_P82,PWD_P83,PWD_P84,PWD_P85,PWD_P86,PWD_P87,PWD_P88,PWD_P89,PWD_P90,PWD_P91,PWD_P92,PWD_P93,PWD_P94,PWD_P95,PWD_P96,PWD_P97,PWD_P98,PWD_P99,PWD_P100
2020,KEN,404,Kenya,-0.297088951,36.74172592,53771300,92.5,581399.6,6349.2,664.9,596.8,7.2,12,16.4,21.1,26,31.2,37,43.2,49.6,56.4,63.3,70.7,78.8,87.6,97.1,107,117.3,127.9,138.6,149.3,160.7,172.2,184.5,197.1,210.2,223.9,237.8,251.7,265.5,279,292.9,307,321.3,335.7,350.3,365,380,395.2,410.8,426.8,442.9,459.1,476.2,493.2,510.1,526.8,544.2,561.8,579.2,596.8,614.5,632.2,649.7,667.6,685.2,703.5,723.2,743.8,765.6,788.6,812.7,838.4,866.1,896.4,929,964.6,1003.1,1045.9,1094.9,1150.3,1214,1287.4,1374.5,1478.8,1607,1771.9,1974.4,2220.9,2525.2,2892.1,3302.7,3782.8,4361.7,5056.8,5876.3,6781.9,7771.1,8922.3,10354.5,12064.4,14049.3,16610.1,20129,25035.4,31300,38572.5,52702,74300.6,113970.4,1529988.9
2020,PRK,408,North Korea,39.63705826,126.5883636,25778815,212.1,121536.2,1505.3,672.6,839.1,18.5,26.4,34.1,42,49.9,57.8,65.5,73,80.5,87.9,95.5,103.2,111,118.9,127.1,135.5,144.1,153,162.4,172.2,182.5,193.3,204.5,216.4,228.9,241.9,255.5,269.9,285.3,301.8,319.4,338.3,358.4,379.4,401.4,424,448.2,473.7,500.5,528.3,557,585.8,615.8,646,677.2,708.8,740.9,773.6,806.2,839.1,872.5,906.3,940.7,975.5,1011.6,1048.1,1086.2,1126.3,1167.9,1211.7,1256.1,1301.5,1348.5,1398.7,1450.7,1505,1560.8,1621,1685,1755,1830.1,1907.7,1987.6,2076.2,2169.8,2265.6,2367.4,2470.9,2583,2702.1,2827.1,2966.1,3105.4,3242.1,3379.7,3517.5,3654.4,3786.9,3920.4,4043.6,4168,4297.7,4434.1,4580.6,4751.7,4965.9,5350.3,6617.4,7886.9,14459
2020,KOR,410,South Korea,36.66915131,127.4771729,51269183,513.6,99820,9578.1,4561.7,7460.9,23.6,45.2,73.8,109.9,151.7,200.1,252.2,306.9,366,430.4,500.3,573.9,651.2,734.7,826.2,923.4,1024.8,1132.1,1248.6,1373.4,1507.7,1649.4,1795.6,1949.7,2109.4,2270.3,2437.5,2609,2787.3,2968.2,3156,3351.2,3552.5,3764.8,3979.9,4199.8,4420.4,4648.5,4883.8,5115.4,5344.6,5577.6,5808.3,6032.7,6272.4,6511.4,6745.5,6980.7,7220.1,7460.9,7699.9,7951.6,8199.6,8446.3,8710.3,8982.1,9253.4,9537.8,9837.9,10154.7,10467.5,10765.7,11059.8,11351.3,11659.9,11993.1,12330.1,12685.6,13063.4,13427,13797.8,14169.3,14545.4,14923.4,15311.1,15689.8,16074.9,16456,16847,17229.6,17618.4,18019.8,18455.4,18921.4,19395.5,19922.9,20515.7,21166.6,21844.6,22556.5,23362.5,24110.4,24800.9,25459.5,26136.8,26860.4,27840.6,29512.5,32256.1,42322.1
2020,KWT,414,Kuwait,29.24059677,47.96736908,4270563,244.7,17454.4,6694.1,2795.6,6137.2,10.9,21.5,35.7,52.6,70,87.1,106.1,123.5,140.7,160.8,182.9,203.6,228.1,254.6,277.4,301.5,331.7,351.2,362.4,390.9,458.4,500.3,544.1,576.4,595.5,605.1,615,626.6,685,3189.5,4909,5000.3,5046.1,5090.1,5154.3,5190.1,5217.7,5252.2,5301.6,5382.6,5767.8,5907.3,5952.6,5982,6003.2,6021.3,6043.7,6080.2,6109.7,6137.2,6165.8,6192.3,6222.3,6251.5,6275.3,6294.8,6319.2,6353.6,6383.3,6407.1,6430.2,6447.6,6464.6,6484.5,6508.7,6534.5,6605,9211.2,9252.1,9287.6,9367.7,9435.8,9470.7,9527.6,9602.3,9666.9,9794.4,14147.5,14815.3,14911,14957.2,14987.7,15014.6,15037,15065.5,15085.9,15104.9,15121.7,15141.1,15158.6,15195.8,15253.5,15305.3,15369.4,15471.3,15648,15803.9,15936.2,16098.2,16482.7
2020,KGZ,417,Kyrgyzstan,41.63045883,73.68076324,6524190,33.9,192192.6,4467.3,345.4,236.5,1.9,3.2,4.4,5.8,7.3,8.9,10.6,12.5,14.5,16.7,19,21.5,24.2,27.1,29.9,32.9,35.9,39.1,42.4,45.8,49.3,52.7,56.2,59.8,63.7,67.8,72,76.5,81,85.7,90.8,96,101.5,107.3,113.2,119.2,125.4,131.8,138.5,145.4,152.6,159.9,167.6,176,184.9,194,203.6,213.5,224.7,236.5,249.2,262.9,277.9,293.8,310.6,327.9,345.3,363.6,382.1,402.7,424.8,447.9,473.7,501.4,532,566,604.3,649.1,697.2,748.1,810,884.4,973.7,1087.9,1235.3,1420.2,1708.5,2355.4,4443.2,9367,11703.3,13473.5,14786.6,16188.6,17152.4,18044.1,18795.2,19865.2,20562.1,21053.8,21517.9,22130.6,22840.1,23570,24558.6,25418.2,26150.7,27180,28807.7,32134.2
2020,LAO,418,Laos,17.93761826,103.8094635,7275556,31.8,228853.4,1810.7,232.1,241.9,2.4,3.8,5.1,6.4,7.7,8.9,10.2,11.5,12.9,14.3,15.7,17.3,18.9,20.6,22.5,24.4,26.4,28.6,30.9,33.3,35.9,38.6,41.6,44.6,47.9,51.4,55.2,59.2,63.6,68.1,73.1,78.3,83.9,89.8,96.1,102.7,109.7,116.9,124.5,132.6,141.2,150.2,159.8,169.8,180.3,191.4,203.1,215.3,228.3,241.9,256.2,271.1,286.6,303,320.4,338.8,358.2,378.9,400.3,422.7,447,472,498.7,527.4,558.3,591.2,626.2,664.3,704.9,748.5,794.5,845.1,900.3,960.3,1026,1097.4,1174.9,1260.4,1356.2,1462.5,1581.2,1714.2,1865.3,2036.2,2234.8,2461.4,2723,3042.2,3415.7,3823,4315.1,4884.2,5569.1,6454,7662.8,9331.4,11599.6,15428.5,25961.9,213813.1
2020,LBN,422,Lebanon,33.84197617,35.61727905,6825442,654.4,10429.9,34159.2,7675,8524.6,42.7,78,117.4,160.3,205.8,252.7,300.9,350.4,401.6,454.8,510.5,567.3,624.8,684.9,747.2,813.2,881.5,950.5,1025.2,1103.4,1184.7,1271.2,1361.6,1455.7,1553.4,1655.2,1763.1,1882.5,2005,2138.9,2280.3,2427.3,2586.5,2747.3,2923.1,3105.1,3297.9,3513.8,3740.7,3983.8,4258.8,4566.1,4916.4,5310.6,5745,6224.2,6721.5,7263.4,7870.5,8524.6,9253.2,9993.1,10807.9,11708.8,12642.2,13635.7,14777,15997,17365.4,18990.7,20859.7,22681.8,24801.3,26551.7,28243.9,29907.4,31651.2,33143,34986.2,36823.9,38793.7,40943.2,43330,46238.5,48957.9,52588.2,56185.4,60464.4,64712.6,68705.5,75009.7,81706.8,85625,89184.9,94344.6,100008.7,104711.9,108590,113147,118360,122887.6,127977.1,132827.4,137548.1,141539.7,145767.2,150112.2,155640.6,168598.4,243491.6
2020,LSO,426,Lesotho,-29.44959068,27.95043945,2142252,70.4,30408.5,535.4,157.6,120.8,14.9,16.5,17.9,19.2,20.3,21.2,22.1,23,24,25.1,26.4,27.8,29.3,30.9,32.5,34.2,35.8,37.6,39.4,41.3,43.5,45.6,47.9,50,52.1,54.2,56.3,58.5,60.7,63.1,65.5,67.8,70.2,72.8,75.3,77.8,80.3,82.9,85.5,88.3,91.3,94.3,97.4,100.6,103.9,107.3,110.7,114,117.4,120.8,124.3,128.1,132.2,136.5,141,145.9,151,156.3,161.9,167.7,173.8,180.6,188,195.7,203.8,213.3,223.3,234.6,247,260.6,275.3,292.9,312.9,335.6,361.8,393.4,433.7,486.8,547.4,622.1,704.2,795,891.3,998.1,1114.4,1228.3,1365.8,1546.3,1738.6,2004.2,2264.7,2453.2,2575,2734.1,2911.3,3190.3,3552.7,4048.9,4457.4,5191.8
2020,LVA,428,Latvia,56.8315239,24.44335747,1886201,29.7,63542.7,1160.9,293.3,574.1,3.1,3.7,4.2,4.7,5.2,5.7,6.3,6.8,7.4,8,8.7,9.4,10.2,11.2,12.2,13.4,14.8,16.4,18.3,20.5,23.1,26.2,30,34.4,39.8,46.3,53.7,62.3,72.4,83.9,96.6,110.7,126,142.6,159.9,177.9,197.3,217.5,240.2,263.7,287.8,311.9,337.7,364.1,391.4,421.4,456.9,491.5,528,574.1,635.2,713.7,795.5,874,944,1018.5,1099.9,1171.9,1236.1,1295.2,1366.2,1426.1,1475.5,1536.4,1602.6,1669.2,1743.8,1825.9,1901.8,1969,2036.2,2090.3,2142.1,2195.6,2245.7,2292.7,2347.4,2411.6,2481.1,2528.6,2580.7,2627.2,2667,2700.7,2756.4,2822.3,2897.7,2954.6,3015.7,3075.1,3153.7,3228.7,3281.8,3332.8,3394.3,3446.5,3502.2,3555.7,3602.6,3984.5
2020,LBR,430,Liberia,6.482139111,-9.881341934,5057677,52.6,96081.5,2920.7,303.6,118.6,5.7,7.7,9.7,11.7,13.6,15.3,16.8,18.3,19.7,21.1,22.5,23.9,25.3,26.7,28.2,29.7,31.1,32.7,34.2,35.8,37.5,39.3,41,42.8,44.7,46.6,48.6,50.6,52.6,54.6,56.7,58.9,61.1,63.4,65.7,68.1,70.7,73.3,76.1,79,82,85.1,88.5,92.1,95.8,99.7,103.8,108.3,113.1,118.6,124.5,130.8,137.1,144.4,152.6,162.4,173.2,185,199.6,217.2,238.6,267.2,306.3,365,471.2,707.8,1666.6,2377.2,2941.5,3532.2,4091.8,4594.7,5118,5568.5,6175.5,6681.4,7076.7,7411.7,7691.5,7978.2,8281.7,8597.9,8857.9,9113.5,9377.4,9665.4,9896.7,10188.8,10492.5,10760.5,11024.6,11332.1,11704.8,12073.5,12393.6,12612.5,12789.2,13081.9,13436.3,14615.1
2020,LBY,434,Libya,31.81844902,15.72959709,6871287,4.2,1618544.8,964,233,452.3,0.2,0.2,0.3,0.6,1,1.7,2.5,3.5,4.9,6.7,8.8,11.4,14,17,20.4,24.1,28.2,32.5,37.2,42.1,47.1,52.2,57.6,63.4,69.7,76.8,84.7,93.4,102.8,113.3,124.7,136.4,148.6,161.1,174,187.3,201,215.2,230,245.7,262.8,280.9,299.7,319.2,339.3,360,381.5,404.4,428.1,452.3,477.1,503.3,530.7,558.5,587.1,616.4,646.8,678.5,710.4,743.5,779.3,816.9,856.9,898.9,942.2,984.5,1029.1,1074.6,1121.4,1168.8,1219.1,1270.4,1322.4,1379.7,1438.4,1499.9,1562.8,1631.6,1702.2,1780.6,1872.1,1971.9,2081.6,2186.9,2288.5,2389.2,2488.9,2600.3,2711.8,2825.7,2951.8,3084.1,3205.3,3324.8,3547.7,3817.4,4110.2,4466.6,4955.2,5452.9
2020,LIE,438,Liechtenstein,47.15835571,9.537286758,38136,236.4,161.3,387.9,321,391.6,44.6,52.2,59.1,65.7,72.4,78.4,88.9,94.2,101.1,107.7,115.3,121.1,126.9,131,135.7,142.5,153.3,160.8,170.4,180,190.2,198.8,206.7,219,231.2,242.9,253.2,259.4,266.1,274.2,284.4,291.4,296.1,300.1,306.1,315,322.1,328.6,335.7,341.6,347.5,354,361.6,367.4,370.7,374,378,381,385.8,391.6,398.6,405.1,409.8,413.9,417.3,419.5,423,429.4,441.2,456.4,465.2,472.3,475.8,478.3,481.3,486.6,493.1,500.1,507.5,513.1,520.2,524.7,528.2,533.9,538.7,542.5,547.9,555.1,561.5,567.5,575.4,582.8,589.1,593.8,597.8,602.9,611.5,618.2,625.4,634.6,642.9,657.4,712.1,723.6,728.3,731.2,736.6,745.4,779.8,868.1
2020,LTU,440,Lithuania,55.17508698,23.9294281,2722291,42.6,63864,720.2,199.6,170.8,4.8,5.7,6.6,7.6,8.5,9.5,10.4,11.4,12.4,13.5,14.7,16,17.5,19.1,20.7,22.4,24.2,26.1,28.2,30.4,32.7,35.2,37.8,40.5,43.3,46.1,49,52,55.2,58.4,61.6,64.9,68.2,71.7,75.4,79.2,83.3,87.6,92.1,97,102.1,107.8,113.9,120.2,126.9,134.3,142.1,150.3,160,170.8,182.5,196.8,214.1,234.8,256.8,281.3,310.7,345,374.7,416.2,480.8,603.2,726.1,838.6,926.3,1013.3,1091.3,1169.4,1238.2,1288.3,1341.9,1393.7,1440.8,1485.1,1526.6,1566.4,1608.4,1649.6,1692.2,1738.7,1778.2,1822,1868.3,1912.3,1958.5,2001.3,2037.2,2066.9,2092.3,2115.3,2136.5,2157.4,2178.1,2199.8,2220.8,2243.5,2271.7,2309,2373.4,4246.1
2020,LUX,442,Luxembourg,49.64530945,6.089727402,625976,245.2,2553.2,1982.1,826.6,1113.2,25.6,31.9,37,41.9,47.3,52.8,59.2,66.4,74.2,82.6,91.4,100.9,111.1,121.6,132.8,144.4,156.6,169.7,183.7,198.3,213.8,229.9,247.1,265.3,284.4,303.7,324.6,345.3,367,389.9,413.2,438.5,465.5,493.4,523.3,555.5,587.9,622.1,657.7,693.7,732.4,770.5,809.3,850.9,892.7,935.4,978.6,1023.1,1066.8,1113.2,1161.2,1212.9,1259.8,1306.2,1355.1,1399.4,1447.1,1498.8,1551,1607.2,1659.7,1713.3,1768,1825,1877.4,1934.1,1994.6,2056,2116.5,2184.1,2258.3,2329.2,2400.1,2490.2,2570.9,2653.6,2735.7,2831.8,2924.7,3043.7,3151.5,3271.5,3387.9,3506.5,3653,3784.8,3942,4125.8,4367.9,4599.8,5031.1,5823.5,6803.9,7757.5,8676.6,9411.4,9918.9,10420,11516.1,13144.7
2020,MAC,446,Macao,22.19375992,113.5612946,649342,21934.2,29.6,95010.2,67968.1,92747.2,1220,3284,5899.6,9190.9,11084.2,12127.5,13467.1,14961.4,16238.3,17469.5,18467.9,20114.1,22028.6,23740.8,25382.1,27740.1,29090.3,30790.5,32108.2,32858.7,34463.7,36106.6,38253.8,39399.8,41127.2,42087.2,43432.4,45514.8,47894.9,50589.1,52185.5,56437.2,59726.3,62265.6,64106.6,67126,69425.1,71388,73041.5,74732.6,76906.6,78636.2,80531.1,82770.8,84444.7,86401.9,87871.4,89443.7,91154.1,92747.2,94778.3,97122,98457.4,99698.6,102320.3,104230.9,106177.6,107336.7,110391.1,111442.4,114305.7,115611.8,118326,120024,121984.6,123656.5,125422.2,127666.8,129021.8,130756.1,134369.8,138055,139452.9,141189.8,143818.8,145002.6,145696.1,147373.9,148205.2,149178.1,150826.5,152510.5,153060.8,155433.6,157820.8,159581.5,161431.6,163555.5,165051.1,173811.7,179481.3,187132.6,193326.3,199377.5,202604.3,207486.2,210410.5,215164.8,218375.4,231670.8
2020,MDG,450,Madagascar,-19.36593819,47.26337814,27691018,47,589171.1,1965.1,179.5,117.1,5.2,7,8.8,10.4,11.9,13.4,14.9,16.4,17.8,19.2,20.7,22.1,23.5,25,26.5,28,29.5,31.1,32.8,34.4,36.1,37.9,39.7,41.6,43.5,45.5,47.4,49.5,51.6,53.8,56,58.4,60.8,63.3,65.9,68.5,71.3,74.1,77,80.1,83.3,86.5,89.8,93.3,96.9,100.6,104.5,108.6,112.7,117.1,121.7,126.5,131.4,136.6,141.9,147.6,153.6,160.1,167.1,174.6,182.6,191.1,200.2,210.1,220.7,232.1,244.5,258.4,274.3,292.4,313.6,338.8,369.4,406.9,451,503.5,573,659,774.5,921.9,1097.4,1292.9,1515,1791.8,2123,2572.9,3099.9,3742.9,4574.8,5474.7,6861.5,8821.7,10331.9,11927.1,13613.8,15336.6,18229,22809.1,29569.3,50058.7
2020,MWI,454,Malawi,-14.18754864,34.41598511,19129955,202.9,94297.5,3972.2,629.7,421.9,32.6,48.6,61,71.7,81.1,90.6,99.8,108.8,117.4,125.5,132.7,139.4,145.5,151.4,157.1,162.9,168.8,174.9,180.9,187.1,193.6,200.1,206.6,213.1,219.8,226.5,233.2,240.1,246.9,253.8,260.6,267.6,274.6,281.8,289.2,296.6,304.1,311.7,319.6,327.6,335.9,344.4,353.1,362.1,371.4,381.1,390.9,400.9,411.3,421.9,432.7,443.9,455.5,467.4,479.8,493,506.8,521.3,536.7,553.1,570.7,589.1,608.6,629,651.1,675.2,701.8,731.4,764.4,801.6,844.2,891.1,946,1011.8,1091.8,1195.3,1322.4,1480.9,1691.5,1966.4,2314,2765,3281.8,3837.1,4503.5,5339.5,6207.2,7226.4,8466.8,9777.8,11330.6,13199.1,15386.6,17854.6,21444.4,25547.8,31541.5,40277.6,62069.5,243854.4
2020,MYS,458,Malaysia,3.8252666,104.6299133,32365997,98.1,329946.9,3051.5,1066.8,1927.4,6.5,11.1,15,19,23.3,27.9,32.7,38.4,45,51.7,59,67.8,77.8,88.7,100.7,114.3,129.7,147.3,166.8,188,210.8,235.4,262.4,292.1,324.2,359.7,398.7,440.1,484.8,531.6,580.9,633,688.1,745.7,805.7,866.9,930.2,995.5,1064.1,1133.5,1206.1,1280.1,1355.5,1432.4,1511.5,1592,1675.1,1757.8,1841.1,1927.4,2014.2,2103.7,2193.1,2283.6,2375.8,2471.5,2570.4,2670.7,2774.2,2879.2,2985.8,3092.7,3202,3315.3,3430.9,3549,3668.8,3796.8,3926.4,4053.7,4183.5,4314.5,4450.1,4589.1,4734.1,4881.9,5029.6,5181.3,5327.2,5478.7,5648.3,5834.7,6032.3,6233.4,6451.4,6692.4,6934,7177.2,7458.4,7797,8150.3,8474.3,8826.5,9184.2,9607.2,10211,11121.4,13213.5,15126.1,22188
2020,MDV,462,Maldives,3.8555,73.2893,540542,1271.6,425.1,34972.6,11961.4,15402.8,172.3,257,327.9,407.6,480.3,558.9,639.9,723.9,804.8,886,969.3,1056.8,1155.6,1250.6,1357,1451.7,1561.2,1667.6,1774,1894.3,2003.9,2118.4,2247,2393.8,2525.7,2646.1,2820.2,3001.3,3209.5,3465.2,3761.8,4077.5,4399.1,4818.9,5178.6,5586.6,5981.3,6468.2,6970.4,7470.5,8066.3,8980,10151.1,11152.7,11975.5,12589.4,13228.7,13880.1,14636,15402.8,16186.8,16835.5,17519.5,17967,20017.6,26965.6,35199.6,40653.8,44297.8,47429.7,49060,50964.1,52775.9,53907.2,56380.6,57437.3,59418.3,61220.1,62652.2,64441.4,66945.8,68794.6,71027.1,71846.9,72460.5,73390.6,75069,75590.1,76127.5,77555.5,78488.9,79391.3,80797.1,81600,82905.1,83575.5,84284.5,84903.6,85508.2,86624.4,87298,88518.2,89313.6,89922.8,90787.4,91480.2,92083.2,95134.8,96792.8,103562.9
2020,MLI,466,Mali,13.39980316,-6.445554733,20250834,16.2,1251658.8,5427,263.2,124.7,1.6,3,4.4,5.8,7.1,8.4,9.8,11.2,12.5,13.8,15,16.2,17.4,18.5,19.6,20.7,21.8,22.9,24,25.2,26.4,27.6,28.8,30.2,31.5,33,34.5,36.1,37.8,39.6,41.5,43.5,45.7,48,50.4,53,55.8,58.7,61.8,65.2,68.9,73.1,77.5,82.4,88,94.3,101.4,108.8,116.5,124.7,133.3,142.8,152.7,163.5,174.9,186.5,198.8,212.4,227.9,244.6,263.4,287.7,318.1,354.6,401.7,465,555.8,680.8,854.7,1086.8,1381.7,1752.5,2162.3,2624.6,3166.6,3829.1,4702.7,5601.6,6535.2,7705.7,8987.1,10186.7,11584.7,13138,14676.1,16075.1,17250.2,18567,19971.6,21397.3,22874.6,24430.4,26331.4,28662.1,32161.3,36650,41126,44833.4,49667.5,94726.1
2020,MLT,470,Malta,35.89949417,14.45779991,441538,1315.6,335.6,3992,2509.6,2778.9,180.2,217.1,246.2,279.3,318.9,364.2,414,460.9,510.3,555.6,604.5,647.3,692.2,737,780.5,822.5,870.8,916.1,963.5,1006.8,1049.9,1094.6,1140.8,1187.9,1239.3,1290.6,1345,1395.3,1447.7,1507.3,1562,1615.2,1665.4,1722.4,1776.5,1831.4,1892.5,1951.1,2014.5,2077.4,2146.5,2211.1,2277.9,2338.6,2404.3,2477.2,2554,2625.6,2697.5,2778.9,2859.9,2952,3062.8,3169.5,3282.5,3381.4,3482,3582,3697.9,3808.7,3927.3,4027,4135.2,4254.9,4372.5,4510.4,4668.6,4835.6,4980.4,5150.6,5285.5,5435.7,5598.6,5750.7,5939.3,6144.8,6397.2,6643.6,6851.4,7049.3,7286.3,7527.6,7739.2,7941.2,8100.2,8321.2,8560.7,8778,8979.8,9213.2,9427.8,9646.4,9870.3,10240.3,10765.1,11741.1,12421.3,13273.2,14984.1,16855.9
2020,MTQ,474,Martinique,14.62585258,-61.00654602,375265,341.6,1098.4,779.7,524.1,505.2,56.1,72.9,86.9,100.7,114.7,128.2,141.8,153,165,175.5,185.9,196,204.9,213.6,221.6,228.8,236.1,243.4,250.2,257.1,264.2,271.5,278.9,287,295.3,302.7,310.4,317.7,325.8,334.4,343.5,352,359.7,367.9,375.6,384.1,392.4,400.9,409.2,417.4,425.9,434,442,451.1,461.5,471.6,480.1,488.8,496.5,505.2,514.1,523.1,533.5,544,553.5,562.8,573.1,582.6,592.5,602.6,613,624.1,634.1,645.8,655.4,664.8,678.1,691,707.2,723.2,738.6,755.9,781.6,813.8,841.5,868.5,931,1012.7,1165.1,1261.7,1372.4,1528.3,1639.1,1714.9,1796.9,1871.1,1923.4,1962.3,2023.5,2085.3,2164,2277.7,2364.8,2443.9,2502.2,2551.3,2599.4,2670.1,2752.2,2970
2020,MRT,478,Mauritania,17.14834595,-12.96928883,4649660,4.5,1043611.8,5453.5,227.5,107.9,0.5,1,1.8,2.5,3.3,4.1,4.8,5.4,6,6.5,7,7.6,8.2,8.8,9.5,10.3,11.1,12,13,14.1,15.2,16.4,17.7,18.9,20.1,21.3,22.5,23.8,25.2,26.7,28.2,29.8,31.6,33.4,35.5,37.6,40.2,42.9,46,49.5,53.4,57.8,62.5,67.4,72.8,78.9,85.5,92.4,99.8,107.9,117.3,127.8,140.8,156.9,177.1,200.5,229.9,263.6,303.6,352.7,416.7,509.6,642,773.1,927.8,1097.2,1341.2,1601.8,1928.3,2289.9,2587,3080.8,3613.2,4508.9,5291,5999.3,7152.5,8549.5,9452.5,10129.1,10724.3,11284.1,11887.9,12505.9,13127.4,13682.7,14275.1,14766.7,15237.4,15804.6,16999.8,19152.3,24829.4,27081.6,29186.1,40251.5,45298.7,48895.8,54248.2,68031.4
2020,MUS,480,Mauritius,-20.21767807,57.75881195,1271767,620.7,2049,2912.2,1685.5,2038.9,50.1,81.2,112.6,145.1,176.2,207.5,239.7,271.4,302.4,332,360.3,388.8,417.4,447,475.8,505.7,536.2,567,597,627.8,659.1,690.9,722.8,754.6,786.2,819.5,852.3,891.5,929.7,967.2,1006,1052.2,1096.5,1140.8,1186.7,1233.2,1280.8,1330,1379.6,1429.2,1481.4,1535.7,1590.4,1646.2,1708.8,1770.6,1834.3,1901.5,1970.1,2038.9,2114.1,2191.9,2272.1,2354.5,2433,2522.8,2609.4,2706.2,2790.6,2885.3,2971,3055.7,3143,3225.5,3312.2,3403.9,3486.3,3583.6,3688.8,3781.6,3881.2,3967.1,4051.3,4149.7,4255.5,4360.2,4470.6,4589.1,4726.8,4859.7,4996.5,5137.5,5291.8,5491.6,5668.7,5809.6,5991.5,6201.7,6447.7,6692,7012.8,7303.7,7732.8,8213.1,8681.8,9203.9,9724.2,10313.4,11881.6,15300.3
2020,MEX,484,Mexico,21.34143066,-100.1795044,128932753,66.4,1941066.5,30477.1,4020.5,6887,5.4,12.5,22.1,35.5,53.3,76,103.6,136.8,175.6,218.6,266.1,317.9,374.3,435.4,502.3,575.7,656,743.9,840.7,947.2,1063.5,1191.4,1332.8,1485.8,1652.9,1832.4,2021,2217.7,2419.6,2626.4,2838.5,3051.7,3264.5,3474.7,3688,3905,4118,4330.8,4543.3,4754,4960.3,5167.9,5383.5,5593.9,5808.7,6020.6,6235.3,6454,6667.4,6887,7109.4,7328.1,7548.7,7775.3,8011.6,8251,8493,8733.7,8981.5,9227.7,9480.9,9741.8,10007.1,10281.1,10562.1,10850.3,11142.6,11457.4,11775,12113.3,12463.9,12823.1,13204.4,13592.9,13994,14407.3,14841.3,15289.7,15781.3,16303.4,16833.6,17380.2,17968.6,18625.8,19366.4,20176,21025.2,21942.4,22968.1,24100.2,25352.6,26870.6,28844.5,31620,36378,45279.6,71907.9,340190,1058171.2,1666626.5
2020,MCO,492,Monaco,43.7375,7.4231,39244,15390.8,2.5,26362.7,21088.4,22671.8,2913.7,3126.4,3412.1,3577.4,4603.1,5325.3,5688.2,6138.1,6594,7629,8547.3,9722.9,10284.2,10637.2,10998.9,12086.4,12566.2,12879.9,12941.5,13106.5,13132.4,13337.9,13575.5,13747.5,13801,13884.3,14078.4,14289,14393.4,14553.7,14803.8,15512.7,15913.5,16187,17016.9,18317.8,19219.1,20186.5,20395.5,20580.8,20909.2,21110.3,21370.8,21479.5,21633.7,21810.5,21995.9,22187.9,22293.2,22671.8,22819.7,22937.4,23198.9,23330.4,23750.9,24047.9,24844.8,25319.4,25514.1,25753.8,26130.3,26387.5,27494.4,28419.8,28661.7,28976.6,29152.7,30048.7,30284.4,30381.5,30908.3,31539.3,38216,38925.6,41545.3,42101.5,42237.6,42517.8,42781,42987.5,43177,44643.7,45395,45546.3,46260.9,48257.6,48408,49250.5,49313.1,49361.1,49441.1,49444.6,50112.9,50741.2,56722.3,59373.1,60049.9,65987.8,70291.8,70291.8
2020,MNG,496,Mongolia,47.82725143,105.0870209,3278292,2.1,1547871.4,2216.1,234.1,761.1,0.1,0.2,0.2,0.3,0.4,0.5,0.6,0.7,0.9,1.1,1.3,1.6,1.9,2.3,2.7,3.1,3.6,4.1,4.8,5.7,6.9,8.5,11,14.5,20.3,28,37.6,49.3,63.1,78.5,95.9,114.1,132.6,153.3,175.5,198.7,228.4,258.1,289,323.3,362.3,400.8,441.1,481.4,523.5,566.7,611.9,657.1,707.6,761.1,815.1,869,924.9,982.9,1038.5,1101.7,1160.1,1221.7,1287,1345.1,1410.9,1480,1558.2,1651.2,1770.7,1903.1,2049.5,2187.5,2323.2,2470.5,2609.3,2734.1,2878.9,3032.5,3191.7,3385.4,3601.7,3789.9,3980.4,4147.7,4350.2,4528.5,4772,4906.5,5065.9,5370.4,5856.1,6432.5,6999.7,7494.6,7993.5,8417.2,9065.8,9681.4,10251.8,10499,10751.4,10959,11273.5,12143.1
