SSPscen;transportPolScen;regionCat;level;subsectorL1;subsectorL2;FVvehvar;technology;target;symmyr;speed
SSP2EU;ECEMF_HighEl_HighEff;above GDP cutoff;FV;;;Bus;Liquids;1;2050;10
SSP2EU;ECEMF_HighEl_HighEff;above GDP cutoff;FV;;;Bus;NG;1;2050;10
SSP2EU;ECEMF_HighEl_HighEff;above GDP cutoff;FV;;;LDV|2W;BEV;7;2050;15
SSP2EU;ECEMF_HighEl_HighEff;above GDP cutoff;FV;;;LDV|2W;FCEV;1.1;2050;5
SSP2EU;ECEMF_HighEl_HighEff;above GDP cutoff;FV;;;LDV|2W;Liquids;1;2050;10
SSP2EU;ECEMF_HighEl_HighEff;above GDP cutoff;FV;;;Rail;Electric;5;2050;15
SSP2EU;ECEMF_HighEl_HighEff;above GDP cutoff;FV;;;Rail;Hydrogen;1.1;2050;5
SSP2EU;ECEMF_HighEl_HighEff;above GDP cutoff;FV;;;Rail;Liquids;1;2050;10
SSP2EU;ECEMF_HighEl_HighEff;above GDP cutoff;FV;;;Ship;Electric;5;2050;15
SSP2EU;ECEMF_HighEl_HighEff;above GDP cutoff;FV;;;Ship;Hydrogen;1.1;2050;5
SSP2EU;ECEMF_HighEl_HighEff;above GDP cutoff;FV;;;Ship;Liquids;1;2050;10
SSP2EU;ECEMF_HighEl_HighEff;above GDP cutoff;FV;;;Truck|heavy;BEV;20;2035;15
SSP2EU;ECEMF_HighEl_HighEff;above GDP cutoff;FV;;;Truck|heavy;FCEV;10;2035;5
SSP2EU;ECEMF_HighEl_HighEff;above GDP cutoff;FV;;;Truck|heavy;Liquids;1;2050;10
SSP2EU;ECEMF_HighEl_HighEff;above GDP cutoff;FV;;;Truck|heavy;NG;1;2050;10
SSP2EU;ECEMF_HighEl_HighEff;above GDP cutoff;FV;;;Truck|light;BEV;20;2035;15
SSP2EU;ECEMF_HighEl_HighEff;above GDP cutoff;FV;;;Truck|light;FCEV;2;2035;5
SSP2EU;ECEMF_HighEl_HighEff;above GDP cutoff;FV;;;Truck|light;Liquids;1;2050;10
SSP2EU;ECEMF_HighEl_HighEff;above GDP cutoff;FV;;;Truck|light;NG;1;2050;10
SSP2EU;ECEMF_HighEl_HighEff;above GDP cutoff;S2S1;trn_pass_road;Bus;;;1.5;2050;10
SSP2EU;ECEMF_HighEl_HighEff;above GDP cutoff;S2S1;trn_pass_road;trn_pass_road_LDV;;;0.7;2035;10
SSP2EU;ECEMF_HighEl_HighEff;above GDP cutoff;S1S;Cycle;;;;1.5;2050;10
SSP2EU;ECEMF_HighEl_HighEff;above GDP cutoff;S1S;Domestic Aviation;;;;0.5;2035;10
SSP2EU;ECEMF_HighEl_HighEff;above GDP cutoff;S1S;Domestic Ship;;;;1.5;2050;10
SSP2EU;ECEMF_HighEl_HighEff;above GDP cutoff;S1S;Freight Rail;;;;1.5;2050;10
SSP2EU;ECEMF_HighEl_HighEff;above GDP cutoff;S1S;HSR;;;;1;2050;10
SSP2EU;ECEMF_HighEl_HighEff;above GDP cutoff;S1S;Passenger Rail;;;;1.5;2050;10
SSP2EU;ECEMF_HighEl_HighEff;above GDP cutoff;S1S;Walk;;;;1.5;2050;10
SSP2EU;ECEMF_HighEl_HighEff;above GDP cutoff;S1S;trn_freight_road;;;;0.7;2035;10
SSP2EU;ECEMF_HighEl_HighEff;above GDP cutoff;S1S;trn_pass_road;;;;0.7;2035;10
SSP2EU;ECEMF_HighEl_LifestCha;below GDP cutoff;FV;;;Aviation;Electric;7;2050;15
SSP2EU;ECEMF_HighEl_LifestCha;below GDP cutoff;FV;;;Aviation;Hydrogen;2;2050;5
SSP2EU;ECEMF_HighEl_LifestCha;below GDP cutoff;FV;;;Aviation;Liquids;1;2050;10
SSP2EU;ECEMF_HighEl_LifestCha;below GDP cutoff;FV;;;Bus;BEV;13;2030;15
SSP2EU;ECEMF_HighEl_LifestCha;below GDP cutoff;FV;;;Bus;FCEV;1.1;2035;5
SSP2EU;ECEMF_HighEl_LifestCha;below GDP cutoff;FV;;;Bus;Liquids;1;2050;10
SSP2EU;ECEMF_HighEl_LifestCha;below GDP cutoff;FV;;;Bus;NG;1;2050;10
SSP2EU;ECEMF_HighEl_LifestCha;below GDP cutoff;FV;;;LDV|2W;BEV;7;2030;15
SSP2EU;ECEMF_HighEl_LifestCha;below GDP cutoff;FV;;;LDV|2W;FCEV;1.1;2050;5
SSP2EU;ECEMF_HighEl_LifestCha;below GDP cutoff;FV;;;LDV|2W;Liquids;1;2050;10
SSP2EU;ECEMF_HighEl_LifestCha;below GDP cutoff;FV;;;Rail;Electric;6;2040;15
SSP2EU;ECEMF_HighEl_LifestCha;below GDP cutoff;FV;;;Rail;Hydrogen;1.1;2050;5
SSP2EU;ECEMF_HighEl_LifestCha;below GDP cutoff;FV;;;Rail;Liquids;1;2050;10
SSP2EU;ECEMF_HighEl_LifestCha;below GDP cutoff;FV;;;Ship;Electric;5;2050;15
SSP2EU;ECEMF_HighEl_LifestCha;below GDP cutoff;FV;;;Ship;Hydrogen;1.1;2050;5
SSP2EU;ECEMF_HighEl_LifestCha;below GDP cutoff;FV;;;Ship;Liquids;1;2050;10
SSP2EU;ECEMF_HighEl_LifestCha;below GDP cutoff;FV;;;Truck|heavy;BEV;20;2035;15
SSP2EU;ECEMF_HighEl_LifestCha;below GDP cutoff;FV;;;Truck|heavy;FCEV;5;2035;5
SSP2EU;ECEMF_HighEl_LifestCha;below GDP cutoff;FV;;;Truck|heavy;Liquids;1;2050;10
SSP2EU;ECEMF_HighEl_LifestCha;below GDP cutoff;FV;;;Truck|heavy;NG;1;2050;10
SSP2EU;ECEMF_HighEl_LifestCha;below GDP cutoff;FV;;;Truck|light;BEV;20;2035;15
SSP2EU;ECEMF_HighEl_LifestCha;below GDP cutoff;FV;;;Truck|light;FCEV;1.1;2035;5
SSP2EU;ECEMF_HighEl_LifestCha;below GDP cutoff;FV;;;Truck|light;Liquids;1;2050;10
SSP2EU;ECEMF_HighEl_LifestCha;below GDP cutoff;FV;;;Truck|light;NG;1;2050;10
SSP2EU;ECEMF_HighEl_LifestCha;below GDP cutoff;S2S1;trn_pass_road;Bus;;;2;2050;10
SSP2EU;ECEMF_HighEl_LifestCha;below GDP cutoff;S2S1;trn_pass_road;trn_pass_road_LDV;;;0.5;2035;10
SSP2EU;ECEMF_HighEl_LifestCha;below GDP cutoff;S1S;Cycle;;;;2;2050;10
SSP2EU;ECEMF_HighEl_LifestCha;below GDP cutoff;S1S;Domestic Aviation;;;;0.25;2035;10
SSP2EU;ECEMF_HighEl_LifestCha;below GDP cutoff;S1S;Domestic Ship;;;;1.5;2050;10
SSP2EU;ECEMF_HighEl_LifestCha;below GDP cutoff;S1S;Freight Rail;;;;1.5;2050;10
SSP2EU;ECEMF_HighEl_LifestCha;below GDP cutoff;S1S;HSR;;;;1;2050;10
SSP2EU;ECEMF_HighEl_LifestCha;below GDP cutoff;S1S;Passenger Rail;;;;2;2050;10
SSP2EU;ECEMF_HighEl_LifestCha;below GDP cutoff;S1S;Walk;;;;2;2050;10
SSP2EU;ECEMF_HighEl_LifestCha;below GDP cutoff;S1S;trn_freight_road;;;;0.7;2035;10
SSP2EU;ECEMF_HighEl_LifestCha;below GDP cutoff;S1S;trn_pass_road;;;;0.5;2035;10
SSP2EU;ECEMF_HighEl_LifestCha;above GDP cutoff;FV;;;Aviation;Electric;20;2050;15
SSP2EU;ECEMF_HighEl_LifestCha;above GDP cutoff;FV;;;Aviation;Hydrogen;1.1;2050;5
SSP2EU;ECEMF_HighEl_LifestCha;above GDP cutoff;FV;;;Aviation;Liquids;1;2050;10
SSP2EU;ECEMF_HighEl_LifestCha;above GDP cutoff;FV;;;Bus;BEV;10;2035;15
SSP2EU;ECEMF_HighEl_LifestCha;above GDP cutoff;FV;;;Bus;FCEV;1.1;2035;5
SSP2EU;ECEMF_HighEl_LifestCha;above GDP cutoff;FV;;;Bus;Liquids;1;2050;10
SSP2EU;ECEMF_HighEl_LifestCha;above GDP cutoff;FV;;;Bus;NG;1;2050;10
SSP2EU;ECEMF_HighEl_LifestCha;above GDP cutoff;FV;;;LDV|2W;BEV;7;2050;15
SSP2EU;ECEMF_HighEl_LifestCha;above GDP cutoff;FV;;;LDV|2W;FCEV;1.1;2050;5
SSP2EU;ECEMF_HighEl_LifestCha;above GDP cutoff;FV;;;LDV|2W;Liquids;1;2050;10
SSP2EU;ECEMF_HighEl_LifestCha;above GDP cutoff;FV;;;Rail;Electric;5;2050;15
SSP2EU;ECEMF_HighEl_LifestCha;above GDP cutoff;FV;;;Rail;Hydrogen;1.1;2050;5
SSP2EU;ECEMF_HighEl_LifestCha;above GDP cutoff;FV;;;Rail;Liquids;1;2050;10
SSP2EU;ECEMF_HighEl_LifestCha;above GDP cutoff;FV;;;Ship;Electric;5;2050;15
SSP2EU;ECEMF_HighEl_LifestCha;above GDP cutoff;FV;;;Ship;Hydrogen;1.1;2050;5
SSP2EU;ECEMF_HighEl_LifestCha;above GDP cutoff;FV;;;Ship;Liquids;1;2050;10
SSP2EU;ECEMF_HighEl_LifestCha;above GDP cutoff;FV;;;Truck|heavy;BEV;20;2035;15
SSP2EU;ECEMF_HighEl_LifestCha;above GDP cutoff;FV;;;Truck|heavy;FCEV;10;2035;5
SSP2EU;ECEMF_HighEl_LifestCha;above GDP cutoff;FV;;;Truck|heavy;Liquids;1;2050;10
SSP2EU;ECEMF_HighEl_LifestCha;above GDP cutoff;FV;;;Truck|heavy;NG;1;2050;10
SSP2EU;ECEMF_HighEl_LifestCha;above GDP cutoff;FV;;;Truck|light;BEV;20;2035;15
SSP2EU;ECEMF_HighEl_LifestCha;above GDP cutoff;FV;;;Truck|light;FCEV;2;2035;5
SSP2EU;ECEMF_HighEl_LifestCha;above GDP cutoff;FV;;;Truck|light;Liquids;1;2050;10
SSP2EU;ECEMF_HighEl_LifestCha;above GDP cutoff;FV;;;Truck|light;NG;1;2050;10
SSP2EU;ECEMF_HighEl_LifestCha;above GDP cutoff;S2S1;trn_pass_road;Bus;;;2;2050;10
SSP2EU;ECEMF_HighEl_LifestCha;above GDP cutoff;S2S1;trn_pass_road;trn_pass_road_LDV;;;0.5;2035;10
SSP2EU;ECEMF_HighEl_LifestCha;above GDP cutoff;S1S;Cycle;;;;2;2050;10
SSP2EU;ECEMF_HighEl_LifestCha;above GDP cutoff;S1S;Domestic Aviation;;;;0.25;2035;10
SSP2EU;ECEMF_HighEl_LifestCha;above GDP cutoff;S1S;Domestic Ship;;;;1.5;2050;10
SSP2EU;ECEMF_HighEl_LifestCha;above GDP cutoff;S1S;Freight Rail;;;;1.5;2050;10
SSP2EU;ECEMF_HighEl_LifestCha;above GDP cutoff;S1S;HSR;;;;1;2050;10
SSP2EU;ECEMF_HighEl_LifestCha;above GDP cutoff;S1S;Passenger Rail;;;;2;2050;10
SSP2EU;ECEMF_HighEl_LifestCha;above GDP cutoff;S1S;Walk;;;;2;2050;10
SSP2EU;ECEMF_HighEl_LifestCha;above GDP cutoff;S1S;trn_freight_road;;;;0.7;2035;10
SSP2EU;ECEMF_HighEl_LifestCha;above GDP cutoff;S1S;trn_pass_road;;;;0.5;2035;10
SSP2EU;ECEMF_HighEl_ModEff;below GDP cutoff;FV;;;Aviation;Electric;5;2050;15
SSP2EU;ECEMF_HighEl_ModEff;below GDP cutoff;FV;;;Aviation;Hydrogen;2;2050;5
SSP2EU;ECEMF_HighEl_ModEff;below GDP cutoff;FV;;;Aviation;Liquids;1;2050;10
SSP2EU;ECEMF_HighEl_ModEff;below GDP cutoff;FV;;;Bus;BEV;10;2030;15
SSP2EU;ECEMF_HighEl_ModEff;below GDP cutoff;FV;;;Bus;FCEV;1.1;2035;5
SSP2EU;ECEMF_HighEl_ModEff;below GDP cutoff;FV;;;Bus;Liquids;1;2050;10
SSP2EU;ECEMF_HighEl_ModEff;below GDP cutoff;FV;;;Bus;NG;1;2050;10
SSP2EU;ECEMF_HighEl_ModEff;below GDP cutoff;FV;;;LDV|2W;BEV;5;2030;15
SSP2EU;ECEMF_HighEl_ModEff;below GDP cutoff;FV;;;LDV|2W;FCEV;1.1;2050;5
SSP2EU;ECEMF_HighEl_ModEff;below GDP cutoff;FV;;;LDV|2W;Liquids;1;2050;10
SSP2EU;ECEMF_HighEl_ModEff;below GDP cutoff;FV;;;Rail;Electric;4;2040;15
SSP2EU;ECEMF_HighEl_ModEff;below GDP cutoff;FV;;;Rail;Hydrogen;1.1;2050;5
SSP2EU;ECEMF_HighEl_ModEff;below GDP cutoff;FV;;;Rail;Liquids;1;2050;10
SSP2EU;ECEMF_HighEl_ModEff;below GDP cutoff;FV;;;Ship;Electric;3;2050;15
SSP2EU;ECEMF_HighEl_ModEff;below GDP cutoff;FV;;;Ship;Hydrogen;1.1;2050;5
SSP2EU;ECEMF_HighEl_ModEff;below GDP cutoff;FV;;;Ship;Liquids;1;2050;10
SSP2EU;ECEMF_HighEl_ModEff;below GDP cutoff;FV;;;Truck|heavy;BEV;17;2035;15
SSP2EU;ECEMF_HighEl_ModEff;below GDP cutoff;FV;;;Truck|heavy;FCEV;5;2035;5
SSP2EU;ECEMF_HighEl_ModEff;below GDP cutoff;FV;;;Truck|heavy;Liquids;1;2050;10
SSP2EU;ECEMF_HighEl_ModEff;below GDP cutoff;FV;;;Truck|heavy;NG;1;2050;10
SSP2EU;ECEMF_HighEl_ModEff;below GDP cutoff;FV;;;Truck|light;BEV;17;2035;15
SSP2EU;ECEMF_HighEl_ModEff;below GDP cutoff;FV;;;Truck|light;FCEV;1.1;2035;5
SSP2EU;ECEMF_HighEl_ModEff;below GDP cutoff;FV;;;Truck|light;Liquids;1;2050;10
SSP2EU;ECEMF_HighEl_ModEff;below GDP cutoff;FV;;;Truck|light;NG;1;2050;10
SSP2EU;ECEMF_HighEl_ModEff;below GDP cutoff;S2S1;trn_pass_road;Bus;;;1;2050;10
SSP2EU;ECEMF_HighEl_ModEff;below GDP cutoff;S2S1;trn_pass_road;trn_pass_road_LDV;;;0.9;2035;10
SSP2EU;ECEMF_HighEl_ModEff;below GDP cutoff;S1S;Cycle;;;;1;2050;10
SSP2EU;ECEMF_HighEl_ModEff;below GDP cutoff;S1S;Domestic Aviation;;;;0.75;2035;10
SSP2EU;ECEMF_HighEl_ModEff;below GDP cutoff;S1S;Domestic Ship;;;;1;2050;10
SSP2EU;ECEMF_HighEl_ModEff;below GDP cutoff;S1S;Freight Rail;;;;1;2050;10
SSP2EU;ECEMF_HighEl_ModEff;below GDP cutoff;S1S;HSR;;;;1;2050;10
SSP2EU;ECEMF_HighEl_ModEff;below GDP cutoff;S1S;Passenger Rail;;;;1;2050;10
SSP2EU;ECEMF_HighEl_ModEff;below GDP cutoff;S1S;Walk;;;;1;2050;10
SSP2EU;ECEMF_HighEl_ModEff;below GDP cutoff;S1S;trn_freight_road;;;;0.9;2035;10
SSP2EU;ECEMF_HighEl_ModEff;below GDP cutoff;S1S;trn_pass_road;;;;0.9;2035;10
SSP2EU;ECEMF_HighEl_ModEff;above GDP cutoff;FV;;;Aviation;Electric;17;2050;15
SSP2EU;ECEMF_HighEl_ModEff;above GDP cutoff;FV;;;Aviation;Hydrogen;1.1;2050;5
SSP2EU;ECEMF_HighEl_ModEff;above GDP cutoff;FV;;;Aviation;Liquids;1;2050;10
SSP2EU;ECEMF_HighEl_ModEff;above GDP cutoff;FV;;;Bus;BEV;6;2035;15
SSP2EU;ECEMF_HighEl_ModEff;above GDP cutoff;FV;;;Bus;FCEV;1.1;2035;5
SSP2EU;ECEMF_HighEl_ModEff;above GDP cutoff;FV;;;Bus;Liquids;1;2050;10
SSP2EU;ECEMF_HighEl_ModEff;above GDP cutoff;FV;;;Bus;NG;1;2050;10
SSP2EU;ECEMF_HighEl_ModEff;above GDP cutoff;FV;;;LDV|2W;BEV;3;2050;15
SSP2EU;ECEMF_HighEl_ModEff;above GDP cutoff;FV;;;LDV|2W;FCEV;1.1;2050;5
SSP2EU;ECEMF_HighEl_ModEff;above GDP cutoff;FV;;;LDV|2W;Liquids;1;2050;10
SSP2EU;ECEMF_HighEl_ModEff;above GDP cutoff;FV;;;Rail;Electric;3;2050;15
SSP2EU;ECEMF_HighEl_ModEff;above GDP cutoff;FV;;;Rail;Hydrogen;1.1;2050;5
SSP2EU;ECEMF_HighEl_ModEff;above GDP cutoff;FV;;;Rail;Liquids;1;2050;10
SSP2EU;ECEMF_HighEl_ModEff;above GDP cutoff;FV;;;Ship;Electric;3;2050;15
SSP2EU;ECEMF_HighEl_ModEff;above GDP cutoff;FV;;;Ship;Hydrogen;1.1;2050;5
SSP2EU;ECEMF_HighEl_ModEff;above GDP cutoff;FV;;;Ship;Liquids;1;2050;10
SSP2EU;ECEMF_HighEl_ModEff;above GDP cutoff;FV;;;Truck|heavy;BEV;20;2035;15
SSP2EU;ECEMF_HighEl_ModEff;above GDP cutoff;FV;;;Truck|heavy;FCEV;10;2035;5
SSP2EU;ECEMF_HighEl_ModEff;above GDP cutoff;FV;;;Truck|heavy;Liquids;1;2050;10
SSP2EU;ECEMF_HighEl_ModEff;above GDP cutoff;FV;;;Truck|heavy;NG;1;2050;10
SSP2EU;ECEMF_HighEl_ModEff;above GDP cutoff;FV;;;Truck|light;BEV;20;2035;15
SSP2EU;ECEMF_HighEl_ModEff;above GDP cutoff;FV;;;Truck|light;FCEV;2;2035;5
SSP2EU;ECEMF_HighEl_ModEff;above GDP cutoff;FV;;;Truck|light;Liquids;1;2050;10
SSP2EU;ECEMF_HighEl_ModEff;above GDP cutoff;FV;;;Truck|light;NG;1;2050;10
SSP2EU;ECEMF_HighEl_ModEff;above GDP cutoff;S2S1;trn_pass_road;Bus;;;1;2050;10
SSP2EU;ECEMF_HighEl_ModEff;above GDP cutoff;S2S1;trn_pass_road;trn_pass_road_LDV;;;0.9;2035;10
SSP2EU;ECEMF_HighEl_ModEff;above GDP cutoff;S1S;Cycle;;;;1;2050;10
SSP2EU;ECEMF_HighEl_ModEff;above GDP cutoff;S1S;Domestic Aviation;;;;0.75;2035;10
SSP2EU;ECEMF_HighEl_ModEff;above GDP cutoff;S1S;Domestic Ship;;;;1;2050;10
SSP2EU;ECEMF_HighEl_ModEff;above GDP cutoff;S1S;Freight Rail;;;;1;2050;10
SSP2EU;ECEMF_HighEl_ModEff;above GDP cutoff;S1S;HSR;;;;1;2050;10
SSP2EU;ECEMF_HighEl_ModEff;above GDP cutoff;S1S;Passenger Rail;;;;1;2050;10
SSP2EU;ECEMF_HighEl_ModEff;above GDP cutoff;S1S;Walk;;;;1;2050;10
SSP2EU;ECEMF_HighEl_ModEff;above GDP cutoff;S1S;trn_freight_road;;;;0.9;2035;10
SSP2EU;ECEMF_HighEl_ModEff;above GDP cutoff;S1S;trn_pass_road;;;;0.9;2035;10
SSP2EU;ECEMF_HighH2_HighEff;below GDP cutoff;FV;;;Aviation;Electric;1;2050;10
SSP2EU;ECEMF_HighH2_HighEff;below GDP cutoff;FV;;;Aviation;Hydrogen;5;2055;10
SSP2EU;ECEMF_HighH2_HighEff;below GDP cutoff;FV;;;Aviation;Liquids;1;2050;10
SSP2EU;ECEMF_HighH2_HighEff;below GDP cutoff;FV;;;Bus;BEV;3;2060;15
SSP2EU;ECEMF_HighH2_HighEff;below GDP cutoff;FV;;;Bus;FCEV;160;2040;5
SSP2EU;ECEMF_HighH2_HighEff;below GDP cutoff;FV;;;Bus;Liquids;1;2050;10
SSP2EU;ECEMF_HighH2_HighEff;below GDP cutoff;FV;;;Bus;NG;1;2050;10
SSP2EU;ECEMF_HighH2_HighEff;below GDP cutoff;FV;;;LDV|2W;BEV;3;2050;10
SSP2EU;ECEMF_HighH2_HighEff;below GDP cutoff;FV;;;LDV|2W;FCEV;1;2050;10
SSP2EU;ECEMF_HighH2_HighEff;below GDP cutoff;FV;;;LDV|2W;Liquids;1;2050;10
SSP2EU;ECEMF_HighH2_HighEff;below GDP cutoff;FV;;;Rail;Electric;2;2050;10
SSP2EU;ECEMF_HighH2_HighEff;below GDP cutoff;FV;;;Rail;Hydrogen;5;2050;10
SSP2EU;ECEMF_HighH2_HighEff;below GDP cutoff;FV;;;Rail;Liquids;1;2050;10
SSP2EU;ECEMF_HighH2_HighEff;below GDP cutoff;FV;;;Ship;Electric;1;2050;10
SSP2EU;ECEMF_HighH2_HighEff;below GDP cutoff;FV;;;Ship;Hydrogen;5;2050;10
SSP2EU;ECEMF_HighH2_HighEff;below GDP cutoff;FV;;;Ship;Liquids;1;2050;10
SSP2EU;ECEMF_HighH2_HighEff;below GDP cutoff;FV;;;Truck|heavy;BEV;3;2035;10
SSP2EU;ECEMF_HighH2_HighEff;below GDP cutoff;FV;;;Truck|heavy;FCEV;80;2035;10
SSP2EU;ECEMF_HighH2_HighEff;below GDP cutoff;FV;;;Truck|heavy;Liquids;1;2050;10
SSP2EU;ECEMF_HighH2_HighEff;below GDP cutoff;FV;;;Truck|heavy;NG;1;2050;10
SSP2EU;ECEMF_HighH2_HighEff;below GDP cutoff;FV;;;Truck|light;BEV;4;2035;10
SSP2EU;ECEMF_HighH2_HighEff;below GDP cutoff;FV;;;Truck|light;FCEV;80;2035;10
SSP2EU;ECEMF_HighH2_HighEff;below GDP cutoff;FV;;;Truck|light;Liquids;1;2050;10
SSP2EU;ECEMF_HighH2_HighEff;below GDP cutoff;FV;;;Truck|light;NG;1;2050;10
SSP2EU;ECEMF_HighH2_HighEff;below GDP cutoff;S2S1;trn_pass_road;Bus;;;1.5;2050;10
SSP2EU;ECEMF_HighH2_HighEff;below GDP cutoff;S2S1;trn_pass_road;trn_pass_road_LDV;;;0.7;2035;10
SSP2EU;ECEMF_HighH2_HighEff;below GDP cutoff;S1S;Cycle;;;;1.5;2050;10
SSP2EU;ECEMF_HighH2_HighEff;below GDP cutoff;S1S;Domestic Aviation;;;;0.5;2035;10
SSP2EU;ECEMF_HighH2_HighEff;below GDP cutoff;S1S;Domestic Ship;;;;1.5;2050;10
SSP2EU;ECEMF_HighH2_HighEff;below GDP cutoff;S1S;Freight Rail;;;;1.5;2050;10
SSP2EU;ECEMF_HighH2_HighEff;below GDP cutoff;S1S;HSR;;;;1;2050;10
SSP2EU;ECEMF_HighH2_HighEff;below GDP cutoff;S1S;Passenger Rail;;;;1.5;2050;10
SSP2EU;ECEMF_HighH2_HighEff;below GDP cutoff;S1S;Walk;;;;1.5;2050;10
SSP2EU;ECEMF_HighH2_HighEff;below GDP cutoff;S1S;trn_freight_road;;;;0.7;2035;10
SSP2EU;ECEMF_HighH2_HighEff;below GDP cutoff;S1S;trn_pass_road;;;;0.7;2035;10
SSP2EU;ECEMF_HighH2_HighEff;above GDP cutoff;FV;;;Aviation;Electric;1;2050;10
SSP2EU;ECEMF_HighH2_HighEff;above GDP cutoff;FV;;;Aviation;Hydrogen;3;2055;5
SSP2EU;ECEMF_HighH2_HighEff;above GDP cutoff;FV;;;Aviation;Liquids;1;2050;10
SSP2EU;ECEMF_HighH2_HighEff;above GDP cutoff;FV;;;Bus;BEV;3;2060;15
SSP2EU;ECEMF_HighH2_HighEff;above GDP cutoff;FV;;;Bus;FCEV;220;2035;5
SSP2EU;ECEMF_HighH2_HighEff;above GDP cutoff;FV;;;Bus;Liquids;1;2050;10
SSP2EU;ECEMF_HighH2_HighEff;above GDP cutoff;FV;;;Bus;NG;1;2050;10
SSP2EU;ECEMF_HighH2_HighEff;above GDP cutoff;FV;;;LDV|2W;BEV;3;2050;10
SSP2EU;ECEMF_HighH2_HighEff;above GDP cutoff;FV;;;LDV|2W;FCEV;1;2050;10
SSP2EU;ECEMF_HighH2_HighEff;above GDP cutoff;FV;;;LDV|2W;Liquids;1;2050;10
SSP2EU;ECEMF_HighH2_HighEff;above GDP cutoff;FV;;;Rail;Electric;2.5;2050;10
SSP2EU;ECEMF_HighH2_HighEff;above GDP cutoff;FV;;;Rail;Hydrogen;2;2050;10
SSP2EU;ECEMF_HighH2_HighEff;above GDP cutoff;FV;;;Rail;Liquids;1;2050;10
SSP2EU;ECEMF_HighH2_HighEff;above GDP cutoff;FV;;;Ship;Electric;1;2050;10
SSP2EU;ECEMF_HighH2_HighEff;above GDP cutoff;FV;;;Ship;Hydrogen;2;2050;10
SSP2EU;ECEMF_HighH2_HighEff;above GDP cutoff;FV;;;Ship;Liquids;1;2050;10
SSP2EU;ECEMF_HighH2_HighEff;above GDP cutoff;FV;;;Truck|heavy;BEV;3;2035;10
SSP2EU;ECEMF_HighH2_HighEff;above GDP cutoff;FV;;;Truck|heavy;FCEV;95;2035;5
SSP2EU;ECEMF_HighH2_HighEff;above GDP cutoff;FV;;;Truck|heavy;Liquids;1;2050;10
SSP2EU;ECEMF_HighH2_HighEff;above GDP cutoff;FV;;;Truck|heavy;NG;1;2050;10
SSP2EU;ECEMF_HighH2_HighEff;above GDP cutoff;FV;;;Truck|light;BEV;4;2035;10
SSP2EU;ECEMF_HighH2_HighEff;above GDP cutoff;FV;;;Truck|light;FCEV;95;2035;10
SSP2EU;ECEMF_HighH2_HighEff;above GDP cutoff;FV;;;Truck|light;Liquids;1;2050;10
SSP2EU;ECEMF_HighH2_HighEff;above GDP cutoff;FV;;;Truck|light;NG;1;2050;10
SSP2EU;ECEMF_HighH2_HighEff;above GDP cutoff;S2S1;trn_pass_road;Bus;;;1.5;2050;10
SSP2EU;ECEMF_HighH2_HighEff;above GDP cutoff;S2S1;trn_pass_road;trn_pass_road_LDV;;;0.7;2035;10
SSP2EU;ECEMF_HighH2_HighEff;above GDP cutoff;S1S;Cycle;;;;1.5;2050;10
SSP2EU;ECEMF_HighH2_HighEff;above GDP cutoff;S1S;Domestic Aviation;;;;0.5;2035;10
SSP2EU;ECEMF_HighH2_HighEff;above GDP cutoff;S1S;Domestic Ship;;;;1.5;2050;10
SSP2EU;ECEMF_HighH2_HighEff;above GDP cutoff;S1S;Freight Rail;;;;1.5;2050;10
SSP2EU;ECEMF_HighH2_HighEff;above GDP cutoff;S1S;HSR;;;;1;2050;10
SSP2EU;ECEMF_HighH2_HighEff;above GDP cutoff;S1S;Passenger Rail;;;;1.5;2050;10
SSP2EU;ECEMF_HighH2_HighEff;above GDP cutoff;S1S;Walk;;;;1.5;2050;10
SSP2EU;ECEMF_HighH2_HighEff;above GDP cutoff;S1S;trn_freight_road;;;;0.7;2035;10
SSP2EU;ECEMF_HighH2_HighEff;above GDP cutoff;S1S;trn_pass_road;;;;0.7;2035;10
SSP2EU;ECEMF_HighH2_LifestCha;below GDP cutoff;FV;;;Aviation;Electric;1;2050;10
SSP2EU;ECEMF_HighH2_LifestCha;below GDP cutoff;FV;;;Aviation;Hydrogen;5;2055;10
SSP2EU;ECEMF_HighH2_LifestCha;below GDP cutoff;FV;;;Aviation;Liquids;1;2050;10
SSP2EU;ECEMF_HighH2_LifestCha;below GDP cutoff;FV;;;Bus;BEV;3;2060;15
SSP2EU;ECEMF_HighH2_LifestCha;below GDP cutoff;FV;;;Bus;FCEV;160;2040;5
SSP2EU;ECEMF_HighH2_LifestCha;below GDP cutoff;FV;;;Bus;Liquids;1;2050;10
SSP2EU;ECEMF_HighH2_LifestCha;below GDP cutoff;FV;;;Bus;NG;1;2050;10
SSP2EU;ECEMF_HighH2_LifestCha;below GDP cutoff;FV;;;LDV|2W;BEV;3;2050;10
SSP2EU;ECEMF_HighH2_LifestCha;below GDP cutoff;FV;;;LDV|2W;FCEV;1;2050;10
SSP2EU;ECEMF_HighH2_LifestCha;below GDP cutoff;FV;;;LDV|2W;Liquids;1;2050;10
SSP2EU;ECEMF_HighH2_LifestCha;below GDP cutoff;FV;;;Rail;Electric;2;2050;10
SSP2EU;ECEMF_HighH2_LifestCha;below GDP cutoff;FV;;;Rail;Hydrogen;5;2050;10
